User_id,Gender,Car,Realty,children_count,income_amount,income_type,education_type,Family_status,Housing_type,Days_birth,Days_employed,Mobil,Work_phone,Phone,Email,Occupation_type,Count_family_members,Reject
691,F,N,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-9172,-2175,1,1,0,0,Laborers,2.0,0
692,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21121,365243,1,0,0,0,,2.0,0
693,F,N,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-12544,-748,1,0,0,0,Sales staff,2.0,0
694,F,N,Y,0,81000.0,State servant,Secondary / secondary special,Married,House / apartment,-15109,-8131,1,0,0,0,Medicine staff,2.0,0
695,F,N,N,1,81000.0,Working,Secondary / secondary special,Married,House / apartment,-13659,-3079,1,0,1,0,Laborers,3.0,0
696,F,Y,Y,0,81000.0,Pensioner,Higher education,Married,House / apartment,-20399,365243,1,0,0,0,,2.0,0
697,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20801,365243,1,0,0,0,,2.0,0
698,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-19738,-286,1,1,0,0,Sales staff,2.0,0
699,F,Y,Y,0,81000.0,Working,Higher education,Married,House / apartment,-12615,-843,1,0,0,0,Cooking staff,2.0,0
700,F,N,Y,2,81000.0,Commercial associate,Higher education,Married,House / apartment,-12404,-1539,1,0,0,0,Managers,4.0,0
701,M,Y,N,0,81000.0,State servant,Secondary / secondary special,Single / not married,Municipal apartment,-10574,-126,1,0,0,0,Drivers,1.0,0
702,F,N,N,1,81000.0,Working,Secondary / secondary special,Married,House / apartment,-14290,-1308,1,0,1,0,Cooking staff,3.0,0
703,F,N,Y,0,81000.0,Working,Secondary / secondary special,Separated,House / apartment,-19668,-5419,1,0,0,0,,1.0,0
704,F,Y,N,1,81000.0,Working,Secondary / secondary special,Married,House / apartment,-15062,-2014,1,1,0,0,,3.0,0
705,M,Y,Y,3,81000.0,Working,Secondary / secondary special,Married,House / apartment,-12654,-200,1,0,0,0,Laborers,5.0,0
706,F,Y,N,0,81000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18422,-5494,1,0,0,0,Laborers,1.0,0
707,F,N,Y,0,81000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-9866,-2583,1,0,0,0,Medicine staff,1.0,0
708,F,N,Y,1,81000.0,State servant,Secondary / secondary special,Married,House / apartment,-15651,-7513,1,0,0,0,Core staff,3.0,0
709,F,N,Y,2,81000.0,Working,Higher education,Married,House / apartment,-10947,-2605,1,0,0,0,Core staff,4.0,0
710,M,N,Y,2,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24278,365243,1,0,0,0,,4.0,0
711,F,Y,Y,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19713,365243,1,0,0,0,,2.0,0
712,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-16933,-10384,1,1,1,0,Medicine staff,2.0,0
713,F,Y,Y,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21360,365243,1,0,1,0,,2.0,0
714,F,N,Y,2,81000.0,Working,Secondary / secondary special,Married,House / apartment,-16435,-9745,1,0,1,0,,4.0,0
715,F,N,N,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21676,365243,1,0,0,0,,2.0,0
716,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-16477,-3017,1,1,1,0,High skill tech staff,2.0,0
717,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-22021,365243,1,0,0,0,,1.0,0
718,F,Y,N,0,81000.0,Commercial associate,Incomplete higher,Married,House / apartment,-17493,-2347,1,1,0,0,,2.0,0
719,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-19264,-109,1,1,0,0,Sales staff,2.0,0
720,M,N,Y,0,81000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-21027,-2719,1,0,0,0,Security staff,1.0,0
721,F,Y,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-13192,-2088,1,1,0,0,,2.0,0
722,M,Y,Y,2,81000.0,Working,Higher education,Single / not married,House / apartment,-11882,-181,1,0,0,0,Low-skill Laborers,3.0,0
723,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-19040,-1070,1,1,1,0,Sales staff,2.0,0
724,F,N,Y,0,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-18130,-154,1,0,0,0,,2.0,0
725,F,N,Y,0,81000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,-8877,-303,1,0,0,0,Core staff,1.0,0
726,F,Y,N,2,81000.0,Working,Secondary / secondary special,Married,House / apartment,-12087,-1923,1,1,0,0,Laborers,4.0,0
727,M,Y,N,0,81000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21633,365243,1,0,0,0,,2.0,0
728,F,N,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-19700,-10370,1,0,1,0,Drivers,2.0,0
729,M,N,Y,0,81000.0,Commercial associate,Higher education,Single / not married,House / apartment,-9874,-1928,1,0,1,0,Laborers,1.0,0
730,F,N,Y,0,81000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15580,-3503,1,0,0,0,Sales staff,2.0,0
731,F,Y,N,0,81000.0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,-14157,-2349,1,0,0,0,Laborers,2.0,0
732,M,Y,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-17660,-3261,1,1,1,0,Laborers,2.0,0
733,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-23383,-3352,1,0,1,0,Cleaning staff,2.0,0
734,F,N,Y,1,81000.0,Working,Secondary / secondary special,Married,Municipal apartment,-15749,-6367,1,1,1,0,Cleaning staff,3.0,0
735,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19406,365243,1,0,0,0,,2.0,0
736,F,Y,Y,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22821,365243,1,0,1,0,,2.0,0
737,F,N,Y,0,81000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17163,-3258,1,1,1,0,Sales staff,2.0,0
738,F,N,N,0,81000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-17932,-1470,1,0,0,0,Sales staff,1.0,0
739,F,Y,Y,0,81000.0,State servant,Higher education,Married,House / apartment,-11256,-2691,1,0,0,0,Core staff,2.0,0
740,F,N,Y,0,81000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-15322,-1331,1,0,0,0,,2.0,0
741,F,N,Y,0,81000.0,State servant,Higher education,Widow,House / apartment,-19439,-6712,1,0,0,0,High skill tech staff,1.0,0
742,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-15342,-5788,1,0,0,0,Low-skill Laborers,2.0,0
743,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20848,365243,1,0,0,0,,2.0,0
744,F,Y,N,2,81000.0,Working,Higher education,Married,House / apartment,-12358,-3017,1,1,0,0,Sales staff,4.0,1
745,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21967,365243,1,0,0,0,,2.0,0
746,F,N,N,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20283,365243,1,0,1,0,,2.0,0
747,F,N,Y,0,81000.0,Pensioner,Lower secondary,Married,House / apartment,-21801,365243,1,0,0,0,,2.0,0
748,F,Y,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-13170,-763,1,1,0,0,Core staff,2.0,0
749,M,N,N,0,81000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23902,365243,1,0,1,0,,1.0,1
750,F,N,Y,0,81000.0,Working,Secondary / secondary special,Separated,House / apartment,-15007,-1677,1,1,1,0,Laborers,1.0,0
751,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-16940,-563,1,0,0,0,Laborers,2.0,0
752,F,N,Y,0,81000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19484,-168,1,0,0,0,,1.0,1
753,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-19661,-3046,1,1,1,0,Managers,2.0,0
754,F,N,N,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22791,365243,1,0,0,0,,2.0,0
755,M,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24086,365243,1,0,1,0,,1.0,0
756,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22191,365243,1,0,0,0,,2.0,0
757,M,N,Y,1,81000.0,Working,Secondary / secondary special,Married,House / apartment,-12313,-1098,1,0,0,0,Laborers,3.0,0
758,F,N,N,2,81000.0,Working,Lower secondary,Single / not married,House / apartment,-15373,-2333,1,0,0,0,Sales staff,3.0,0
759,M,Y,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-15763,-8601,1,1,0,0,Drivers,2.0,0
760,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-22447,365243,1,0,1,0,,1.0,0
761,F,N,N,0,81000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-22279,365243,1,0,1,0,,1.0,1
762,F,N,N,0,81000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23902,365243,1,0,1,0,,1.0,1
763,F,N,N,1,81000.0,State servant,Higher education,Married,With parents,-11707,-2317,1,0,0,0,Core staff,3.0,0
764,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-23137,365243,1,0,0,0,,1.0,0
765,F,N,N,1,81000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13894,-980,1,0,0,0,Laborers,3.0,0
766,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21383,365243,1,0,1,0,,2.0,0
767,F,N,Y,0,81000.0,Working,Secondary / secondary special,Widow,House / apartment,-22064,-168,1,0,0,0,Cleaning staff,1.0,0
768,F,N,N,0,81000.0,Working,Secondary / secondary special,Civil marriage,With parents,-11978,-2780,1,0,1,0,Sales staff,2.0,0
769,M,Y,N,0,81000.0,Working,Secondary / secondary special,Married,Municipal apartment,-20770,-1051,1,1,1,0,Drivers,2.0,0
770,F,N,Y,0,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17896,-4996,1,0,1,1,Laborers,2.0,0
771,M,Y,N,0,81000.0,Working,Secondary / secondary special,Married,With parents,-14435,-3386,1,1,0,0,Drivers,2.0,0
772,M,N,N,0,81000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-9456,-2118,1,1,0,0,,1.0,0
773,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-19893,-5365,1,1,1,0,,2.0,0
774,M,N,N,0,81000.0,Working,Secondary / secondary special,Married,With parents,-11352,-671,1,1,0,0,Laborers,2.0,0
775,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21672,365243,1,0,0,0,,2.0,0
776,F,Y,Y,3,81000.0,Working,Secondary / secondary special,Married,House / apartment,-14595,-884,1,0,0,0,Core staff,5.0,0
777,F,N,Y,0,81000.0,Working,Higher education,Married,House / apartment,-11546,-1498,1,0,0,0,,2.0,0
778,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-21869,365243,1,0,0,0,,2.0,0
779,M,N,Y,1,81000.0,Working,Secondary / secondary special,Married,House / apartment,-16055,-3664,1,0,1,0,Laborers,3.0,0
780,M,N,N,0,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12069,-1959,1,0,1,0,Low-skill Laborers,2.0,0
781,F,N,Y,0,81000.0,Commercial associate,Higher education,Single / not married,House / apartment,-9796,-292,1,1,0,0,Core staff,1.0,0
782,F,N,Y,2,81000.0,Working,Secondary / secondary special,Married,House / apartment,-13333,-109,1,0,0,0,Laborers,4.0,0
783,F,N,Y,0,81000.0,Working,Secondary / secondary special,Separated,House / apartment,-18571,-387,1,1,1,0,Cooking staff,1.0,0
784,F,N,Y,0,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-8836,-1192,1,0,1,0,Low-skill Laborers,2.0,0
785,F,N,N,2,82350.0,Working,Incomplete higher,Married,With parents,-12154,-4083,1,1,0,0,Cleaning staff,4.0,0
786,M,N,Y,0,83250.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20889,365243,1,0,0,0,,2.0,0
787,F,N,Y,0,83250.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20219,365243,1,0,1,0,,2.0,0
788,M,Y,Y,0,83250.0,Working,Secondary / secondary special,Married,House / apartment,-18700,-7536,1,0,0,0,,2.0,0
789,M,Y,Y,0,83250.0,Working,Secondary / secondary special,Married,House / apartment,-20592,-6230,1,1,1,1,,2.0,0
790,M,N,N,1,85500.0,State servant,Secondary / secondary special,Married,Municipal apartment,-15014,-6866,1,0,0,0,Core staff,3.0,1
791,F,N,Y,0,85500.0,Working,Higher education,Married,House / apartment,-14813,-2965,1,0,1,0,,2.0,0
792,F,N,Y,0,85500.0,Working,Secondary / secondary special,Married,House / apartment,-20119,-10657,1,0,0,0,Core staff,2.0,0
793,F,N,N,1,85500.0,State servant,Secondary / secondary special,Married,Municipal apartment,-15014,-6866,1,0,0,0,Core staff,3.0,0
794,M,N,Y,0,85500.0,State servant,Secondary / secondary special,Separated,Co-op apartment,-16542,-8737,1,1,1,0,Core staff,1.0,0
795,F,Y,Y,0,85500.0,Working,Higher education,Married,House / apartment,-18438,-9724,1,0,1,0,Core staff,2.0,0
796,F,N,Y,0,85500.0,Pensioner,Lower secondary,Civil marriage,House / apartment,-24101,365243,1,0,1,0,,2.0,0
797,M,N,N,0,85500.0,Working,Secondary / secondary special,Single / not married,With parents,-9697,-1375,1,1,0,1,Laborers,1.0,0
798,F,N,N,0,85500.0,Working,Higher education,Married,House / apartment,-14414,-1253,1,0,0,0,Accountants,2.0,0
799,F,N,N,0,85500.0,Working,Secondary / secondary special,Married,House / apartment,-16519,-1312,1,1,0,0,,2.0,0
800,M,Y,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22121,365243,1,0,1,0,,2.0,0
801,F,N,N,0,85500.0,Pensioner,Higher education,Widow,House / apartment,-23413,365243,1,0,0,0,,1.0,0
802,F,N,Y,0,85500.0,Pensioner,Higher education,Married,House / apartment,-23468,365243,1,0,1,0,,2.0,0
803,F,N,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22605,365243,1,0,0,0,,2.0,0
804,M,N,Y,0,85500.0,Pensioner,Lower secondary,Married,House / apartment,-24410,365243,1,0,0,0,,2.0,0
805,F,N,N,0,85500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-24082,365243,1,0,1,0,,1.0,0
806,F,N,Y,0,85500.0,State servant,Secondary / secondary special,Married,House / apartment,-13894,-2457,1,0,0,0,Core staff,2.0,0
807,F,Y,N,1,85500.0,State servant,Higher education,Married,House / apartment,-10044,-971,1,0,0,1,Accountants,3.0,0
808,F,N,N,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21905,365243,1,0,1,0,,2.0,0
809,F,N,Y,1,85500.0,Working,Secondary / secondary special,Separated,House / apartment,-15385,-1132,1,0,0,0,Cooking staff,2.0,0
810,F,Y,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21110,365243,1,0,1,0,,2.0,0
811,F,N,N,2,85500.0,Commercial associate,Higher education,Married,House / apartment,-13708,-4625,1,0,1,0,High skill tech staff,4.0,0
812,F,N,Y,0,85500.0,Working,Secondary / secondary special,Separated,House / apartment,-21708,-15072,1,0,0,0,,1.0,0
813,M,Y,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22466,365243,1,0,0,0,,2.0,0
814,M,Y,Y,2,85500.0,Working,Secondary / secondary special,Married,House / apartment,-14274,-3079,1,0,0,0,,4.0,0
815,F,N,N,0,85500.0,Pensioner,Higher education,Single / not married,House / apartment,-20547,365243,1,0,0,0,,1.0,0
816,F,N,N,0,85500.0,Working,Secondary / secondary special,Married,House / apartment,-17655,-5382,1,1,0,0,,2.0,0
817,F,N,N,1,85500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10217,-900,1,1,0,0,Accountants,3.0,0
818,F,N,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20806,365243,1,0,0,1,,2.0,0
819,F,N,Y,2,85500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10081,-249,1,0,0,0,Sales staff,4.0,0
820,M,Y,Y,0,85500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-23575,365243,1,0,1,0,,1.0,0
821,F,N,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24691,365243,1,0,0,1,,2.0,0
822,F,N,N,0,85500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16394,-672,1,0,1,0,Laborers,1.0,0
823,M,Y,N,0,85500.0,Working,Secondary / secondary special,Married,House / apartment,-19523,-1850,1,1,1,0,Security staff,2.0,0
824,F,N,Y,1,85500.0,Working,Secondary / secondary special,Married,House / apartment,-16525,-859,1,1,0,0,Waiters/barmen staff,3.0,0
825,F,N,Y,2,85500.0,Working,Higher education,Married,House / apartment,-12160,-458,1,0,0,0,,4.0,0
826,F,N,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21531,365243,1,0,0,0,,2.0,0
827,F,N,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22448,365243,1,0,0,0,,2.0,0
828,M,Y,N,0,87448.5,Working,Secondary / secondary special,Married,House / apartment,-12034,-139,1,1,0,0,,2.0,0
829,F,N,Y,0,87750.0,Working,Secondary / secondary special,Married,House / apartment,-19855,-893,1,0,0,0,Cleaning staff,2.0,0
830,F,N,N,0,87750.0,Working,Secondary / secondary special,Single / not married,House / apartment,-21337,-1376,1,1,0,0,Cooking staff,1.0,0
831,F,N,Y,0,89100.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21446,365243,1,0,0,0,,1.0,1
832,F,N,N,0,89550.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23426,365243,1,0,0,0,,1.0,0
833,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23236,365243,1,0,0,0,,2.0,0
834,M,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-15200,-1447,1,1,0,0,Drivers,2.0,0
835,M,Y,N,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24230,365243,1,0,0,0,,2.0,0
836,F,Y,N,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,-13135,-3657,1,1,1,0,High skill tech staff,4.0,0
837,M,N,N,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20644,365243,1,0,0,0,,1.0,0
838,M,N,N,0,90000.0,Working,Secondary / secondary special,Single / not married,With parents,-8919,-947,1,0,0,0,Laborers,1.0,0
839,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-8378,-370,1,0,0,0,Core staff,2.0,0
840,M,Y,N,0,90000.0,Working,Secondary / secondary special,Single / not married,With parents,-10198,-560,1,0,1,0,Drivers,1.0,0
841,F,N,Y,0,90000.0,Working,Higher education,Married,House / apartment,-13682,-6105,1,0,0,0,,2.0,0
842,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22034,365243,1,0,0,0,,2.0,0
843,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24665,365243,1,0,0,0,,2.0,0
844,F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-15010,-884,1,0,0,0,Managers,3.0,0
845,F,Y,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24784,365243,1,0,0,0,,2.0,0
846,F,N,Y,0,90000.0,State servant,Higher education,Married,House / apartment,-20057,-5321,1,1,1,0,,2.0,0
847,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,Municipal apartment,-19171,-429,1,0,0,0,Laborers,2.0,0
848,M,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-18427,-1296,1,0,0,0,Laborers,2.0,0
849,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-17098,-1021,1,0,0,0,Core staff,2.0,0
850,F,Y,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14116,-2269,1,0,0,0,Medicine staff,2.0,0
851,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-16858,-3124,1,0,0,0,Private service staff,2.0,0
852,M,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12377,-3207,1,1,1,0,Core staff,1.0,0
853,F,N,N,0,90000.0,Commercial associate,Higher education,Married,With parents,-9845,-1225,1,1,0,0,Core staff,2.0,0
854,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-17223,-803,1,0,0,0,Medicine staff,2.0,0
855,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-24373,365243,1,0,0,0,,1.0,0
856,F,N,Y,0,90000.0,Working,Higher education,Married,House / apartment,-16044,-2782,1,1,1,0,Core staff,2.0,0
857,M,Y,Y,0,90000.0,Working,Higher education,Married,House / apartment,-20736,-6615,1,1,1,0,Laborers,2.0,0
858,M,N,Y,1,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14391,-1162,1,1,0,0,Sales staff,3.0,0
859,M,Y,N,3,90000.0,Working,Lower secondary,Separated,With parents,-13608,-1461,1,1,0,0,Drivers,4.0,0
860,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-20141,365243,1,0,0,0,,1.0,0
861,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22440,365243,1,0,0,0,,2.0,0
862,F,Y,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23118,365243,1,0,1,0,,2.0,0
863,F,Y,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-12269,-1199,1,0,1,0,Cooking staff,3.0,0
864,F,N,N,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,-18764,-9866,1,0,0,0,Laborers,1.0,0
865,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-21563,-3509,1,1,1,0,Sales staff,2.0,0
866,F,N,Y,0,90000.0,State servant,Secondary / secondary special,Separated,Municipal apartment,-16312,-3389,1,0,0,0,High skill tech staff,1.0,0
867,F,N,Y,1,90000.0,Working,Higher education,Married,House / apartment,-10520,-2378,1,0,0,0,Laborers,3.0,0
868,F,N,Y,0,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-15957,-3604,1,0,1,0,,2.0,0
869,M,N,N,0,90000.0,Commercial associate,Higher education,Single / not married,With parents,-9302,-1722,1,1,0,0,Drivers,1.0,0
870,F,N,N,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,-15775,-7888,1,1,0,0,,4.0,0
871,F,N,N,0,90000.0,Working,Higher education,Single / not married,With parents,-8594,-195,1,1,0,0,Secretaries,1.0,0
872,F,N,N,0,90000.0,Working,Secondary / secondary special,Single / not married,With parents,-10097,-3052,1,0,0,0,Laborers,1.0,0
873,M,Y,N,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-22766,-227,1,0,0,0,Security staff,2.0,0
874,M,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23969,365243,1,0,0,0,,2.0,0
875,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,With parents,-16174,-277,1,0,0,0,Sales staff,2.0,0
876,M,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-17637,-5276,1,0,0,0,Managers,2.0,0
877,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22123,365243,1,0,0,1,,2.0,0
878,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-17557,-2378,1,0,0,0,Cooking staff,2.0,0
879,F,N,N,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-8541,-565,1,0,0,0,High skill tech staff,1.0,0
880,F,N,N,0,90000.0,Pensioner,Higher education,Widow,House / apartment,-24737,365243,1,0,1,0,,1.0,0
881,F,Y,N,2,90000.0,State servant,Higher education,Married,House / apartment,-10393,-2255,1,1,0,0,Core staff,4.0,0
882,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22070,365243,1,0,0,0,,2.0,0
883,M,N,Y,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15140,-1525,1,1,1,0,Low-skill Laborers,2.0,0
884,F,N,N,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-10731,-885,1,0,0,0,Sales staff,1.0,0
885,F,Y,Y,0,90000.0,Working,Higher education,Married,Co-op apartment,-16999,-2438,1,0,0,0,,2.0,0
886,F,N,N,1,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18878,-3351,1,0,1,0,Sales staff,2.0,0
887,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21657,365243,1,0,0,0,,2.0,0
888,F,Y,N,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18652,-5633,1,0,1,0,Laborers,2.0,0
889,F,N,N,0,90000.0,State servant,Higher education,Civil marriage,Office apartment,-19872,-4509,1,1,0,0,,2.0,0
890,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23279,365243,1,0,0,0,,2.0,0
891,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21973,365243,1,0,0,0,,2.0,0
892,F,N,Y,0,90000.0,Pensioner,Higher education,Married,House / apartment,-21286,365243,1,0,0,0,,2.0,0
893,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-24843,365243,1,0,0,0,,1.0,0
894,M,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-22009,-11083,1,0,0,0,Laborers,2.0,0
895,M,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-17036,-2177,1,1,1,0,Low-skill Laborers,2.0,0
896,F,Y,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22955,365243,1,0,0,0,,2.0,0
897,F,Y,Y,0,90000.0,Commercial associate,Higher education,Single / not married,House / apartment,-17704,-307,1,0,0,0,Sales staff,1.0,0
898,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24140,365243,1,0,0,0,,2.0,0
899,M,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,With parents,-11176,-3079,1,1,0,0,,2.0,0
900,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10160,-1862,1,0,0,0,Sales staff,2.0,0
901,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-17612,-307,1,0,0,0,Laborers,2.0,0
902,F,N,Y,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,-14680,-644,1,0,1,0,Sales staff,1.0,0
903,F,N,Y,1,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10175,-1966,1,0,1,0,Private service staff,3.0,0
904,F,N,Y,1,90000.0,Working,Secondary / secondary special,Separated,House / apartment,-17490,-248,1,1,1,0,High skill tech staff,2.0,0
905,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-21299,365243,1,0,0,0,,1.0,0
